id1,id2,is_clone
4643706,4773756,1
5260867,23383764,1
427727,4643706,1
778875,19344618,1
6195313,23160103,1
5260867,8680491,1
7577030,13356869,1
6128274,20080077,1
7885446,10254165,1
10337387,15796840,1
20924118,23634465,1
8804480,23309807,1
373673,429198,1
19083029,19565161,1
22102074,23309803,1
10509561,21065519,1
12783713,15796840,1
13657103,21161481,1
2109483,11658686,1
771802,10337387,1
160739,23634465,1
10912335,19344618,1
10912333,23647453,1
12066447,14899566,1
418257,13356869,1
14196271,16900369,1
11499032,14899566,1
3351872,5472665,1
14196271,14783950,1
4643706,20080077,1
13657103,16900369,1
19565161,22582847,1
5260867,18880062,1
3456233,6195313,1
2775424,14417449,1
427727,17068622,1
3861343,11339042,1
17068622,23099329,1
687106,3109015,1
160739,3861343,1
14783950,16583451,1
6128274,14196271,1
7577030,23188868,1
762814,14196271,1
10912335,13657103,1
10509561,22582847,1
413620,18880061,1
257008,272491,1
418257,14134127,1
975289,6037296,1
3456232,10600673,1
4407823,4468255,1
1446728,10251387,1
3861343,5953607,1
14899566,20508693,1
778875,10118207,1
4407823,6037295,1
11499032,14134127,1
5953607,13940142,1
1630148,21234510,1
6403868,20080077,1
10509561,23309803,1
15796840,20856391,1
975289,1008326,1
11520258,21635675,1
12783713,20080077,1
732800,7577030,1
6128274,19344618,1
12066447,23647453,1
778875,17068622,1
5856886,21234510,1
10254165,20953665,1
1347808,17477953,1
15796840,23098143,1
951388,20953665,1
20826307,21454371,1
2109483,11818436,1
6037296,7396681,1
2941028,14783950,1
1158840,21125948,1
20924118,21454371,1
5953607,16900369,1
1605515,14899566,1
7278557,19301681,1
5953607,23383764,1
8680491,17477953,1
14417449,20080077,1
15126545,20508693,1
1630148,20856391,1
732800,5927306,1
1630148,14417449,1
18880061,21234510,1
6403868,15796840,1
14899566,17477953,1
1347808,19002156,1
10251387,10254165,1
13657103,23647453,1
11818436,20924118,1
1347808,18880061,1
5150160,23160103,1
17470307,18880061,1
16900369,19344618,1
4773756,6128274,1
368808,429198,1
13940142,17470307,1
11277690,20856391,1
2775424,13122193,1
18880062,23098143,1
2775424,10118207,1
1158840,10251387,1
427727,16900369,1
6403868,13946915,1
11339042,21161481,1
4773756,11499032,1
1347808,10251387,1
4773756,14417449,1
2109483,5953607,1
951388,10912335,1
501808,19565161,1
951388,8702780,1
11339042,20856391,1
5260867,19979783,1
10254165,17470307,1
1446728,16583451,1
6403868,23098143,1
951388,23383764,1
951388,23099329,1
1446728,13122193,1
10337387,14899566,1
501808,7278557,1
10912335,19660598,1
2109483,19344618,1
14783950,23188868,1
598994,15126545,1
6068118,10251387,1
10264652,11818436,1
4643706,11339042,1
7278557,19083029,1
12066447,14196271,1
14196271,20953665,1
951388,10912333,1
3351872,10062086,1
11658686,19344618,1
2096403,8804480,1
1630148,19660598,1
21125948,23634465,1
771802,11339042,1
1630148,18880061,1
15796840,23647453,1
427727,10337387,1
501808,5472665,1
14134127,17068622,1
8702780,19979783,1
1008326,4468255,1
10254165,23188868,1
5150160,8804480,1
2775424,17477953,1
5856886,12066447,1
771802,23098143,1
19083252,23309803,1
6128274,18880062,1
3456233,19083029,1
1158840,13940142,1
14899566,20856391,1
762814,3861343,1
160739,13356869,1
23099329,23647453,1
53461,66299,1
2775424,23098143,1
4643706,10118207,1
5927306,13657103,1
19002156,23099329,1
5856886,10912333,1
4407823,7396681,1
3456232,19301681,1
7087624,8931241,1
10509561,22792098,1
14783950,23634465,1
5856886,13122193,1
7885446,10912333,1
2775424,12783713,1
3456233,5352578,1
6087658,21065519,1
11339042,17470307,1
10251387,18880062,1
5472665,19069826,1
3861343,18880062,1
427727,11499032,1
778875,2109483,1
160739,11499032,1
10509561,23160103,1
160739,10118207,1
427727,7577030,1
5927306,16583451,1
13946915,23309807,1
732800,11658686,1
10337387,21454371,1
10912333,17477953,1
3861343,20924118,1
2941028,23099329,1
2109483,15796840,1
5927306,14899566,1
5724216,7396681,1
7577030,16583451,1
15796840,20953665,1
6403868,23634465,1
8702780,18880062,1
257008,488320,1
1446728,20953665,1
5017412,7015918,1
2775424,5260867,1
1605515,5953607,1
7577030,13940142,1
13122193,14134127,1
11499032,20508693,1
23098143,23188868,1
771802,23188868,1
5260867,7885446,1
778875,11658686,1
11499032,15796840,1
5953607,14417449,1
6087658,22102074,1
10912333,20508693,1
771802,1630148,1
13940142,14783950,1
11339042,19660598,1
771802,19979783,1
14196271,15796840,1
18880061,23099329,1
5145801,6068118,1
21161481,23383764,1
8722190,10509561,1
6403868,22582847,1
7885446,14134127,1
5953607,11499032,1
1347808,8680491,1
14783950,20953665,1
598994,20826307,1
13940142,17068622,1
160739,17477953,1
5927306,13122193,1
10254165,15796840,1
15796840,19002156,1
13122193,15796840,1
5150160,7278557,1
732800,2109483,1
1630148,5260867,1
53461,61347,1
418257,427727,1
12066447,15796840,1
10118207,18880061,1
5260867,21125948,1
11658686,14783950,1
10254165,14134127,1
12066447,19344618,1
4643706,14783950,1
1446728,7885446,1
12066447,20826307,1
4603629,7655679,1
427727,23099329,1
143860,494838,1
22582847,23309807,1
12783713,13657103,1
1605515,11339042,1
501808,23309807,1
4773756,13940142,1
732800,20826307,1
11339042,17477953,1
6403868,19301681,1
598994,10912335,1
5150160,13946914,1
3861343,5927306,1
10251387,15796840,1
6403868,12234839,1
771802,20080077,1
13356869,18880061,1
16583451,21161481,1
11339042,14417449,1
778875,5927306,1
11277690,23098143,1
5927306,23188868,1
8702780,20856391,1
10118207,17470307,1
16583451,21234510,1
15297120,19565161,1
12783713,19002156,1
2090333,5828731,1
1605515,10118207,1
20953665,21234510,1
16900369,20826307,1
10264652,20924118,1
2090333,6068118,1
5953607,23099329,1
1347808,10118207,1
20080077,20508693,1
427727,762814,1
15126545,23098143,1
5145801,5828731,1
2109483,20508693,1
5352578,6087658,1
951388,11658686,1
2775424,5856886,1
413620,732800,1
5953607,19002156,1
14196271,20856391,1
14417449,18880061,1
23188868,23634465,1
10251387,19002156,1
10912333,15796840,1
2941028,20080077,1
14134127,17477953,1
10118207,13356869,1
501808,15297119,1
6403868,10264652,1
2775424,20080077,1
5150160,6087658,1
17477953,23383764,1
3861343,14783950,1
4643706,10251387,1
10251387,20826307,1
4773756,20826307,1
13940142,23383764,1
11658686,19979783,1
11818436,16583451,1
98430,497400,1
2775424,19660598,1
2941028,8702780,1
3109015,6037296,1
